../../rawdata_updated/all/p000052.psv	../../rawdata_updated/all_processed/p000052.psv.gs
../../rawdata_updated/all/p000053.psv	../../rawdata_updated/all_processed/p000053.psv.gs
../../rawdata_updated/all/p000054.psv	../../rawdata_updated/all_processed/p000054.psv.gs
../../rawdata_updated/all/p000055.psv	../../rawdata_updated/all_processed/p000055.psv.gs
../../rawdata_updated/all/p000056.psv	../../rawdata_updated/all_processed/p000056.psv.gs
../../rawdata_updated/all/p000057.psv	../../rawdata_updated/all_processed/p000057.psv.gs
../../rawdata_updated/all/p000058.psv	../../rawdata_updated/all_processed/p000058.psv.gs
../../rawdata_updated/all/p000059.psv	../../rawdata_updated/all_processed/p000059.psv.gs
../../rawdata_updated/all/p000060.psv	../../rawdata_updated/all_processed/p000060.psv.gs
../../rawdata_updated/all/p000061.psv	../../rawdata_updated/all_processed/p000061.psv.gs
../../rawdata_updated/all/p000062.psv	../../rawdata_updated/all_processed/p000062.psv.gs
../../rawdata_updated/all/p000063.psv	../../rawdata_updated/all_processed/p000063.psv.gs
../../rawdata_updated/all/p000064.psv	../../rawdata_updated/all_processed/p000064.psv.gs
../../rawdata_updated/all/p000065.psv	../../rawdata_updated/all_processed/p000065.psv.gs
../../rawdata_updated/all/p000066.psv	../../rawdata_updated/all_processed/p000066.psv.gs
../../rawdata_updated/all/p000067.psv	../../rawdata_updated/all_processed/p000067.psv.gs
../../rawdata_updated/all/p000068.psv	../../rawdata_updated/all_processed/p000068.psv.gs
../../rawdata_updated/all/p000069.psv	../../rawdata_updated/all_processed/p000069.psv.gs
../../rawdata_updated/all/p000070.psv	../../rawdata_updated/all_processed/p000070.psv.gs
../../rawdata_updated/all/p000071.psv	../../rawdata_updated/all_processed/p000071.psv.gs
../../rawdata_updated/all/p000072.psv	../../rawdata_updated/all_processed/p000072.psv.gs
../../rawdata_updated/all/p000073.psv	../../rawdata_updated/all_processed/p000073.psv.gs
../../rawdata_updated/all/p000074.psv	../../rawdata_updated/all_processed/p000074.psv.gs
../../rawdata_updated/all/p000075.psv	../../rawdata_updated/all_processed/p000075.psv.gs
../../rawdata_updated/all/p000076.psv	../../rawdata_updated/all_processed/p000076.psv.gs
../../rawdata_updated/all/p000077.psv	../../rawdata_updated/all_processed/p000077.psv.gs
../../rawdata_updated/all/p000078.psv	../../rawdata_updated/all_processed/p000078.psv.gs
../../rawdata_updated/all/p000079.psv	../../rawdata_updated/all_processed/p000079.psv.gs
../../rawdata_updated/all/p000080.psv	../../rawdata_updated/all_processed/p000080.psv.gs
../../rawdata_updated/all/p000081.psv	../../rawdata_updated/all_processed/p000081.psv.gs
../../rawdata_updated/all/p000082.psv	../../rawdata_updated/all_processed/p000082.psv.gs
../../rawdata_updated/all/p000083.psv	../../rawdata_updated/all_processed/p000083.psv.gs
../../rawdata_updated/all/p000084.psv	../../rawdata_updated/all_processed/p000084.psv.gs
../../rawdata_updated/all/p000085.psv	../../rawdata_updated/all_processed/p000085.psv.gs
../../rawdata_updated/all/p000086.psv	../../rawdata_updated/all_processed/p000086.psv.gs
../../rawdata_updated/all/p000087.psv	../../rawdata_updated/all_processed/p000087.psv.gs
../../rawdata_updated/all/p000088.psv	../../rawdata_updated/all_processed/p000088.psv.gs
../../rawdata_updated/all/p000089.psv	../../rawdata_updated/all_processed/p000089.psv.gs
../../rawdata_updated/all/p000090.psv	../../rawdata_updated/all_processed/p000090.psv.gs
../../rawdata_updated/all/p000091.psv	../../rawdata_updated/all_processed/p000091.psv.gs
../../rawdata_updated/all/p000092.psv	../../rawdata_updated/all_processed/p000092.psv.gs
../../rawdata_updated/all/p000093.psv	../../rawdata_updated/all_processed/p000093.psv.gs
../../rawdata_updated/all/p000094.psv	../../rawdata_updated/all_processed/p000094.psv.gs
../../rawdata_updated/all/p000095.psv	../../rawdata_updated/all_processed/p000095.psv.gs
../../rawdata_updated/all/p000096.psv	../../rawdata_updated/all_processed/p000096.psv.gs
../../rawdata_updated/all/p000097.psv	../../rawdata_updated/all_processed/p000097.psv.gs
../../rawdata_updated/all/p000098.psv	../../rawdata_updated/all_processed/p000098.psv.gs
../../rawdata_updated/all/p000099.psv	../../rawdata_updated/all_processed/p000099.psv.gs
../../rawdata_updated/all/p000100.psv	../../rawdata_updated/all_processed/p000100.psv.gs
../../rawdata_updated/all/p000101.psv	../../rawdata_updated/all_processed/p000101.psv.gs
../../rawdata_updated/all/p000102.psv	../../rawdata_updated/all_processed/p000102.psv.gs
../../rawdata_updated/all/p000103.psv	../../rawdata_updated/all_processed/p000103.psv.gs
../../rawdata_updated/all/p000104.psv	../../rawdata_updated/all_processed/p000104.psv.gs
../../rawdata_updated/all/p000105.psv	../../rawdata_updated/all_processed/p000105.psv.gs
../../rawdata_updated/all/p000106.psv	../../rawdata_updated/all_processed/p000106.psv.gs
../../rawdata_updated/all/p000107.psv	../../rawdata_updated/all_processed/p000107.psv.gs
../../rawdata_updated/all/p000108.psv	../../rawdata_updated/all_processed/p000108.psv.gs
../../rawdata_updated/all/p000109.psv	../../rawdata_updated/all_processed/p000109.psv.gs
../../rawdata_updated/all/p000110.psv	../../rawdata_updated/all_processed/p000110.psv.gs
../../rawdata_updated/all/p000111.psv	../../rawdata_updated/all_processed/p000111.psv.gs
../../rawdata_updated/all/p000112.psv	../../rawdata_updated/all_processed/p000112.psv.gs
../../rawdata_updated/all/p000113.psv	../../rawdata_updated/all_processed/p000113.psv.gs
../../rawdata_updated/all/p000114.psv	../../rawdata_updated/all_processed/p000114.psv.gs
../../rawdata_updated/all/p000115.psv	../../rawdata_updated/all_processed/p000115.psv.gs
../../rawdata_updated/all/p000116.psv	../../rawdata_updated/all_processed/p000116.psv.gs
../../rawdata_updated/all/p000117.psv	../../rawdata_updated/all_processed/p000117.psv.gs
../../rawdata_updated/all/p000118.psv	../../rawdata_updated/all_processed/p000118.psv.gs
../../rawdata_updated/all/p000119.psv	../../rawdata_updated/all_processed/p000119.psv.gs
../../rawdata_updated/all/p000120.psv	../../rawdata_updated/all_processed/p000120.psv.gs
../../rawdata_updated/all/p000121.psv	../../rawdata_updated/all_processed/p000121.psv.gs
../../rawdata_updated/all/p000122.psv	../../rawdata_updated/all_processed/p000122.psv.gs
../../rawdata_updated/all/p000123.psv	../../rawdata_updated/all_processed/p000123.psv.gs
../../rawdata_updated/all/p000124.psv	../../rawdata_updated/all_processed/p000124.psv.gs
../../rawdata_updated/all/p000125.psv	../../rawdata_updated/all_processed/p000125.psv.gs
../../rawdata_updated/all/p000126.psv	../../rawdata_updated/all_processed/p000126.psv.gs
../../rawdata_updated/all/p000127.psv	../../rawdata_updated/all_processed/p000127.psv.gs
../../rawdata_updated/all/p000128.psv	../../rawdata_updated/all_processed/p000128.psv.gs
../../rawdata_updated/all/p000129.psv	../../rawdata_updated/all_processed/p000129.psv.gs
../../rawdata_updated/all/p000130.psv	../../rawdata_updated/all_processed/p000130.psv.gs
../../rawdata_updated/all/p000131.psv	../../rawdata_updated/all_processed/p000131.psv.gs
../../rawdata_updated/all/p000132.psv	../../rawdata_updated/all_processed/p000132.psv.gs
../../rawdata_updated/all/p000133.psv	../../rawdata_updated/all_processed/p000133.psv.gs
../../rawdata_updated/all/p000134.psv	../../rawdata_updated/all_processed/p000134.psv.gs
../../rawdata_updated/all/p000135.psv	../../rawdata_updated/all_processed/p000135.psv.gs
../../rawdata_updated/all/p000136.psv	../../rawdata_updated/all_processed/p000136.psv.gs
../../rawdata_updated/all/p000137.psv	../../rawdata_updated/all_processed/p000137.psv.gs
../../rawdata_updated/all/p000138.psv	../../rawdata_updated/all_processed/p000138.psv.gs
../../rawdata_updated/all/p000139.psv	../../rawdata_updated/all_processed/p000139.psv.gs
../../rawdata_updated/all/p000140.psv	../../rawdata_updated/all_processed/p000140.psv.gs
../../rawdata_updated/all/p000141.psv	../../rawdata_updated/all_processed/p000141.psv.gs
../../rawdata_updated/all/p000142.psv	../../rawdata_updated/all_processed/p000142.psv.gs
../../rawdata_updated/all/p000143.psv	../../rawdata_updated/all_processed/p000143.psv.gs
../../rawdata_updated/all/p000144.psv	../../rawdata_updated/all_processed/p000144.psv.gs
../../rawdata_updated/all/p000145.psv	../../rawdata_updated/all_processed/p000145.psv.gs
../../rawdata_updated/all/p000147.psv	../../rawdata_updated/all_processed/p000147.psv.gs
../../rawdata_updated/all/p000148.psv	../../rawdata_updated/all_processed/p000148.psv.gs
../../rawdata_updated/all/p000149.psv	../../rawdata_updated/all_processed/p000149.psv.gs
../../rawdata_updated/all/p000150.psv	../../rawdata_updated/all_processed/p000150.psv.gs
../../rawdata_updated/all/p000151.psv	../../rawdata_updated/all_processed/p000151.psv.gs
../../rawdata_updated/all/p000152.psv	../../rawdata_updated/all_processed/p000152.psv.gs
../../rawdata_updated/all/p000153.psv	../../rawdata_updated/all_processed/p000153.psv.gs
../../rawdata_updated/all/p000154.psv	../../rawdata_updated/all_processed/p000154.psv.gs
../../rawdata_updated/all/p000155.psv	../../rawdata_updated/all_processed/p000155.psv.gs
../../rawdata_updated/all/p000156.psv	../../rawdata_updated/all_processed/p000156.psv.gs
../../rawdata_updated/all/p000157.psv	../../rawdata_updated/all_processed/p000157.psv.gs
../../rawdata_updated/all/p000158.psv	../../rawdata_updated/all_processed/p000158.psv.gs
../../rawdata_updated/all/p000159.psv	../../rawdata_updated/all_processed/p000159.psv.gs
../../rawdata_updated/all/p000160.psv	../../rawdata_updated/all_processed/p000160.psv.gs
../../rawdata_updated/all/p000161.psv	../../rawdata_updated/all_processed/p000161.psv.gs
../../rawdata_updated/all/p000162.psv	../../rawdata_updated/all_processed/p000162.psv.gs
../../rawdata_updated/all/p000163.psv	../../rawdata_updated/all_processed/p000163.psv.gs
../../rawdata_updated/all/p000164.psv	../../rawdata_updated/all_processed/p000164.psv.gs
../../rawdata_updated/all/p000165.psv	../../rawdata_updated/all_processed/p000165.psv.gs
../../rawdata_updated/all/p000166.psv	../../rawdata_updated/all_processed/p000166.psv.gs
../../rawdata_updated/all/p000167.psv	../../rawdata_updated/all_processed/p000167.psv.gs
../../rawdata_updated/all/p000168.psv	../../rawdata_updated/all_processed/p000168.psv.gs
../../rawdata_updated/all/p000169.psv	../../rawdata_updated/all_processed/p000169.psv.gs
../../rawdata_updated/all/p000170.psv	../../rawdata_updated/all_processed/p000170.psv.gs
../../rawdata_updated/all/p000171.psv	../../rawdata_updated/all_processed/p000171.psv.gs
../../rawdata_updated/all/p000172.psv	../../rawdata_updated/all_processed/p000172.psv.gs
../../rawdata_updated/all/p000173.psv	../../rawdata_updated/all_processed/p000173.psv.gs
../../rawdata_updated/all/p000174.psv	../../rawdata_updated/all_processed/p000174.psv.gs
../../rawdata_updated/all/p000175.psv	../../rawdata_updated/all_processed/p000175.psv.gs
../../rawdata_updated/all/p000176.psv	../../rawdata_updated/all_processed/p000176.psv.gs
../../rawdata_updated/all/p000177.psv	../../rawdata_updated/all_processed/p000177.psv.gs
../../rawdata_updated/all/p000178.psv	../../rawdata_updated/all_processed/p000178.psv.gs
../../rawdata_updated/all/p000179.psv	../../rawdata_updated/all_processed/p000179.psv.gs
../../rawdata_updated/all/p000180.psv	../../rawdata_updated/all_processed/p000180.psv.gs
../../rawdata_updated/all/p000181.psv	../../rawdata_updated/all_processed/p000181.psv.gs
../../rawdata_updated/all/p000182.psv	../../rawdata_updated/all_processed/p000182.psv.gs
../../rawdata_updated/all/p000183.psv	../../rawdata_updated/all_processed/p000183.psv.gs
../../rawdata_updated/all/p000184.psv	../../rawdata_updated/all_processed/p000184.psv.gs
../../rawdata_updated/all/p000185.psv	../../rawdata_updated/all_processed/p000185.psv.gs
../../rawdata_updated/all/p000186.psv	../../rawdata_updated/all_processed/p000186.psv.gs
../../rawdata_updated/all/p000187.psv	../../rawdata_updated/all_processed/p000187.psv.gs
../../rawdata_updated/all/p000188.psv	../../rawdata_updated/all_processed/p000188.psv.gs
../../rawdata_updated/all/p000189.psv	../../rawdata_updated/all_processed/p000189.psv.gs
../../rawdata_updated/all/p000190.psv	../../rawdata_updated/all_processed/p000190.psv.gs
../../rawdata_updated/all/p000191.psv	../../rawdata_updated/all_processed/p000191.psv.gs
../../rawdata_updated/all/p000192.psv	../../rawdata_updated/all_processed/p000192.psv.gs
../../rawdata_updated/all/p000193.psv	../../rawdata_updated/all_processed/p000193.psv.gs
../../rawdata_updated/all/p000194.psv	../../rawdata_updated/all_processed/p000194.psv.gs
../../rawdata_updated/all/p000195.psv	../../rawdata_updated/all_processed/p000195.psv.gs
../../rawdata_updated/all/p000196.psv	../../rawdata_updated/all_processed/p000196.psv.gs
../../rawdata_updated/all/p000197.psv	../../rawdata_updated/all_processed/p000197.psv.gs
../../rawdata_updated/all/p000198.psv	../../rawdata_updated/all_processed/p000198.psv.gs
../../rawdata_updated/all/p000199.psv	../../rawdata_updated/all_processed/p000199.psv.gs
../../rawdata_updated/all/p000200.psv	../../rawdata_updated/all_processed/p000200.psv.gs
../../rawdata_updated/all/p000201.psv	../../rawdata_updated/all_processed/p000201.psv.gs
../../rawdata_updated/all/p000202.psv	../../rawdata_updated/all_processed/p000202.psv.gs
../../rawdata_updated/all/p000203.psv	../../rawdata_updated/all_processed/p000203.psv.gs
../../rawdata_updated/all/p000204.psv	../../rawdata_updated/all_processed/p000204.psv.gs
../../rawdata_updated/all/p000205.psv	../../rawdata_updated/all_processed/p000205.psv.gs
../../rawdata_updated/all/p000206.psv	../../rawdata_updated/all_processed/p000206.psv.gs
../../rawdata_updated/all/p000207.psv	../../rawdata_updated/all_processed/p000207.psv.gs
../../rawdata_updated/all/p000208.psv	../../rawdata_updated/all_processed/p000208.psv.gs
../../rawdata_updated/all/p000209.psv	../../rawdata_updated/all_processed/p000209.psv.gs
../../rawdata_updated/all/p000210.psv	../../rawdata_updated/all_processed/p000210.psv.gs
../../rawdata_updated/all/p000211.psv	../../rawdata_updated/all_processed/p000211.psv.gs
../../rawdata_updated/all/p000212.psv	../../rawdata_updated/all_processed/p000212.psv.gs
../../rawdata_updated/all/p000213.psv	../../rawdata_updated/all_processed/p000213.psv.gs
../../rawdata_updated/all/p000214.psv	../../rawdata_updated/all_processed/p000214.psv.gs
../../rawdata_updated/all/p000215.psv	../../rawdata_updated/all_processed/p000215.psv.gs
../../rawdata_updated/all/p000216.psv	../../rawdata_updated/all_processed/p000216.psv.gs
../../rawdata_updated/all/p000217.psv	../../rawdata_updated/all_processed/p000217.psv.gs
../../rawdata_updated/all/p000218.psv	../../rawdata_updated/all_processed/p000218.psv.gs
../../rawdata_updated/all/p000219.psv	../../rawdata_updated/all_processed/p000219.psv.gs
../../rawdata_updated/all/p000220.psv	../../rawdata_updated/all_processed/p000220.psv.gs
../../rawdata_updated/all/p000221.psv	../../rawdata_updated/all_processed/p000221.psv.gs
../../rawdata_updated/all/p000222.psv	../../rawdata_updated/all_processed/p000222.psv.gs
../../rawdata_updated/all/p000223.psv	../../rawdata_updated/all_processed/p000223.psv.gs
../../rawdata_updated/all/p000224.psv	../../rawdata_updated/all_processed/p000224.psv.gs
../../rawdata_updated/all/p000225.psv	../../rawdata_updated/all_processed/p000225.psv.gs
../../rawdata_updated/all/p000226.psv	../../rawdata_updated/all_processed/p000226.psv.gs
../../rawdata_updated/all/p000227.psv	../../rawdata_updated/all_processed/p000227.psv.gs
../../rawdata_updated/all/p000228.psv	../../rawdata_updated/all_processed/p000228.psv.gs
../../rawdata_updated/all/p000229.psv	../../rawdata_updated/all_processed/p000229.psv.gs
../../rawdata_updated/all/p000230.psv	../../rawdata_updated/all_processed/p000230.psv.gs
../../rawdata_updated/all/p000231.psv	../../rawdata_updated/all_processed/p000231.psv.gs
../../rawdata_updated/all/p000232.psv	../../rawdata_updated/all_processed/p000232.psv.gs
../../rawdata_updated/all/p000233.psv	../../rawdata_updated/all_processed/p000233.psv.gs
../../rawdata_updated/all/p000234.psv	../../rawdata_updated/all_processed/p000234.psv.gs
../../rawdata_updated/all/p000235.psv	../../rawdata_updated/all_processed/p000235.psv.gs
../../rawdata_updated/all/p000236.psv	../../rawdata_updated/all_processed/p000236.psv.gs
../../rawdata_updated/all/p000237.psv	../../rawdata_updated/all_processed/p000237.psv.gs
../../rawdata_updated/all/p000238.psv	../../rawdata_updated/all_processed/p000238.psv.gs
../../rawdata_updated/all/p000239.psv	../../rawdata_updated/all_processed/p000239.psv.gs
../../rawdata_updated/all/p000240.psv	../../rawdata_updated/all_processed/p000240.psv.gs
../../rawdata_updated/all/p000241.psv	../../rawdata_updated/all_processed/p000241.psv.gs
../../rawdata_updated/all/p000242.psv	../../rawdata_updated/all_processed/p000242.psv.gs
../../rawdata_updated/all/p000243.psv	../../rawdata_updated/all_processed/p000243.psv.gs
../../rawdata_updated/all/p000244.psv	../../rawdata_updated/all_processed/p000244.psv.gs
../../rawdata_updated/all/p000245.psv	../../rawdata_updated/all_processed/p000245.psv.gs
../../rawdata_updated/all/p000246.psv	../../rawdata_updated/all_processed/p000246.psv.gs
../../rawdata_updated/all/p000247.psv	../../rawdata_updated/all_processed/p000247.psv.gs
../../rawdata_updated/all/p000248.psv	../../rawdata_updated/all_processed/p000248.psv.gs
../../rawdata_updated/all/p000249.psv	../../rawdata_updated/all_processed/p000249.psv.gs
../../rawdata_updated/all/p000250.psv	../../rawdata_updated/all_processed/p000250.psv.gs
../../rawdata_updated/all/p000251.psv	../../rawdata_updated/all_processed/p000251.psv.gs
../../rawdata_updated/all/p000252.psv	../../rawdata_updated/all_processed/p000252.psv.gs
../../rawdata_updated/all/p000253.psv	../../rawdata_updated/all_processed/p000253.psv.gs
../../rawdata_updated/all/p000254.psv	../../rawdata_updated/all_processed/p000254.psv.gs
../../rawdata_updated/all/p000255.psv	../../rawdata_updated/all_processed/p000255.psv.gs
../../rawdata_updated/all/p000256.psv	../../rawdata_updated/all_processed/p000256.psv.gs
../../rawdata_updated/all/p000257.psv	../../rawdata_updated/all_processed/p000257.psv.gs
../../rawdata_updated/all/p000258.psv	../../rawdata_updated/all_processed/p000258.psv.gs
../../rawdata_updated/all/p000259.psv	../../rawdata_updated/all_processed/p000259.psv.gs
../../rawdata_updated/all/p000260.psv	../../rawdata_updated/all_processed/p000260.psv.gs
../../rawdata_updated/all/p000261.psv	../../rawdata_updated/all_processed/p000261.psv.gs
../../rawdata_updated/all/p000262.psv	../../rawdata_updated/all_processed/p000262.psv.gs
../../rawdata_updated/all/p000263.psv	../../rawdata_updated/all_processed/p000263.psv.gs
../../rawdata_updated/all/p000264.psv	../../rawdata_updated/all_processed/p000264.psv.gs
../../rawdata_updated/all/p000265.psv	../../rawdata_updated/all_processed/p000265.psv.gs
../../rawdata_updated/all/p000266.psv	../../rawdata_updated/all_processed/p000266.psv.gs
../../rawdata_updated/all/p000267.psv	../../rawdata_updated/all_processed/p000267.psv.gs
../../rawdata_updated/all/p000268.psv	../../rawdata_updated/all_processed/p000268.psv.gs
../../rawdata_updated/all/p000269.psv	../../rawdata_updated/all_processed/p000269.psv.gs
../../rawdata_updated/all/p000270.psv	../../rawdata_updated/all_processed/p000270.psv.gs
../../rawdata_updated/all/p000271.psv	../../rawdata_updated/all_processed/p000271.psv.gs
../../rawdata_updated/all/p000272.psv	../../rawdata_updated/all_processed/p000272.psv.gs
../../rawdata_updated/all/p000273.psv	../../rawdata_updated/all_processed/p000273.psv.gs
../../rawdata_updated/all/p000274.psv	../../rawdata_updated/all_processed/p000274.psv.gs
../../rawdata_updated/all/p000275.psv	../../rawdata_updated/all_processed/p000275.psv.gs
../../rawdata_updated/all/p000276.psv	../../rawdata_updated/all_processed/p000276.psv.gs
../../rawdata_updated/all/p000277.psv	../../rawdata_updated/all_processed/p000277.psv.gs
../../rawdata_updated/all/p000278.psv	../../rawdata_updated/all_processed/p000278.psv.gs
../../rawdata_updated/all/p000279.psv	../../rawdata_updated/all_processed/p000279.psv.gs
../../rawdata_updated/all/p000280.psv	../../rawdata_updated/all_processed/p000280.psv.gs
../../rawdata_updated/all/p000281.psv	../../rawdata_updated/all_processed/p000281.psv.gs
../../rawdata_updated/all/p000282.psv	../../rawdata_updated/all_processed/p000282.psv.gs
../../rawdata_updated/all/p000283.psv	../../rawdata_updated/all_processed/p000283.psv.gs
../../rawdata_updated/all/p000284.psv	../../rawdata_updated/all_processed/p000284.psv.gs
../../rawdata_updated/all/p000285.psv	../../rawdata_updated/all_processed/p000285.psv.gs
../../rawdata_updated/all/p000286.psv	../../rawdata_updated/all_processed/p000286.psv.gs
../../rawdata_updated/all/p000287.psv	../../rawdata_updated/all_processed/p000287.psv.gs
../../rawdata_updated/all/p000288.psv	../../rawdata_updated/all_processed/p000288.psv.gs
../../rawdata_updated/all/p000289.psv	../../rawdata_updated/all_processed/p000289.psv.gs
../../rawdata_updated/all/p000290.psv	../../rawdata_updated/all_processed/p000290.psv.gs
../../rawdata_updated/all/p000291.psv	../../rawdata_updated/all_processed/p000291.psv.gs
../../rawdata_updated/all/p000292.psv	../../rawdata_updated/all_processed/p000292.psv.gs
../../rawdata_updated/all/p000293.psv	../../rawdata_updated/all_processed/p000293.psv.gs
../../rawdata_updated/all/p000294.psv	../../rawdata_updated/all_processed/p000294.psv.gs
../../rawdata_updated/all/p000295.psv	../../rawdata_updated/all_processed/p000295.psv.gs
../../rawdata_updated/all/p000296.psv	../../rawdata_updated/all_processed/p000296.psv.gs
../../rawdata_updated/all/p000297.psv	../../rawdata_updated/all_processed/p000297.psv.gs
../../rawdata_updated/all/p000298.psv	../../rawdata_updated/all_processed/p000298.psv.gs
../../rawdata_updated/all/p000299.psv	../../rawdata_updated/all_processed/p000299.psv.gs
../../rawdata_updated/all/p000300.psv	../../rawdata_updated/all_processed/p000300.psv.gs
../../rawdata_updated/all/p000301.psv	../../rawdata_updated/all_processed/p000301.psv.gs
../../rawdata_updated/all/p000302.psv	../../rawdata_updated/all_processed/p000302.psv.gs
../../rawdata_updated/all/p000303.psv	../../rawdata_updated/all_processed/p000303.psv.gs
../../rawdata_updated/all/p000304.psv	../../rawdata_updated/all_processed/p000304.psv.gs
../../rawdata_updated/all/p000305.psv	../../rawdata_updated/all_processed/p000305.psv.gs
../../rawdata_updated/all/p000306.psv	../../rawdata_updated/all_processed/p000306.psv.gs
../../rawdata_updated/all/p000307.psv	../../rawdata_updated/all_processed/p000307.psv.gs
../../rawdata_updated/all/p000308.psv	../../rawdata_updated/all_processed/p000308.psv.gs
../../rawdata_updated/all/p000309.psv	../../rawdata_updated/all_processed/p000309.psv.gs
../../rawdata_updated/all/p000310.psv	../../rawdata_updated/all_processed/p000310.psv.gs
../../rawdata_updated/all/p000311.psv	../../rawdata_updated/all_processed/p000311.psv.gs
../../rawdata_updated/all/p000312.psv	../../rawdata_updated/all_processed/p000312.psv.gs
../../rawdata_updated/all/p000313.psv	../../rawdata_updated/all_processed/p000313.psv.gs
../../rawdata_updated/all/p000314.psv	../../rawdata_updated/all_processed/p000314.psv.gs
../../rawdata_updated/all/p000315.psv	../../rawdata_updated/all_processed/p000315.psv.gs
../../rawdata_updated/all/p000316.psv	../../rawdata_updated/all_processed/p000316.psv.gs
../../rawdata_updated/all/p000317.psv	../../rawdata_updated/all_processed/p000317.psv.gs
../../rawdata_updated/all/p000318.psv	../../rawdata_updated/all_processed/p000318.psv.gs
../../rawdata_updated/all/p000319.psv	../../rawdata_updated/all_processed/p000319.psv.gs
